activity_id,assay_description,molecule_chembl_id,standard_units,standard_value,target_chembl_id,units,value,pIC50,smiles,MW,LogP,HBD,HBA,TPSA,RotBonds,AromaticRings,QED,Lipinski_violations,Lead_like,Drug_like,bioactivity_class
866693,In vitro inhibitory potency against human COX-2 in stably transfected chinese hamster ovary (CHO) cells,CHEMBL322132,nM,20.0,CHEMBL230,uM,0.02,7.698970004336019,CC1(C)OC(=O)C(Oc2cccc(F)c2)=C1c1ccc(S(C)(=O)=O)cc1,376.4050000000001,3.354700000000002,0,5,69.67,4,2,0.7656128502092906,0,False,True,Active
25727650,Inhibition of COX-2 (unknown origin),CHEMBL3314087,nM,20.0,CHEMBL230,nM,20.0,7.698970004336019,O=C1Nc2ccccc2/C1=C/c1coc2ccccc2c1=O,289.29,3.285700000000002,1,3,59.31,1,3,0.6992721762424466,0,True,True,Active
889553,Inhibition of human purified Prostaglandin G/H synthase 2,CHEMBL290192,nM,20.0,CHEMBL230,uM,0.02,7.698970004336019,Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)o1,332.3560000000001,3.1035200000000005,1,4,86.19,3,3,0.7982571051435519,0,True,True,Active
18136972,Inhibition of COX2 (unknown origin) using arachidonic acid as substrate pretreated for 10 mins followed by substrate addition measured after 2 mins by enzyme-immunoassay,CHEMBL4071983,nM,20.1,CHEMBL230,nM,20.1,7.696803942579511,CCOC(=O)C1=C(N)n2c(=O)c3ncccc3c(=O)n2C1c1ccccc1O,380.3600000000001,0.557199999999999,2,9,129.44,3,3,0.6350496835116215,0,False,True,Active
512524,In vitro inhibition of prostaglandin G/H synthase 2 (COX-2).,CHEMBL405623,nM,21.0,CHEMBL230,uM,0.021,7.6777807052660805,CS(=O)(=O)c1ccc(C2=C(c3ccc4c(c3)OCO4)CCC2)cc1,342.41600000000017,3.9135000000000026,0,4,52.60000000000001,3,2,0.848408306925705,0,False,True,Active
250416,Inhibition of Prostaglandin G/H synthase 2 (COX-2),CHEMBL411894,nM,21.0,CHEMBL230,uM,0.021,7.6777807052660805,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cc(F)ccc2CS3)cc1,429.4200000000001,3.950300000000002,1,5,77.98,2,3,0.6260674218310827,0,False,True,Active
712179,In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2,CHEMBL54649,nM,21.0,CHEMBL230,uM,0.021,7.6777807052660805,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1F,392.3980000000001,4.850000000000003,0,3,43.370000000000005,4,3,0.637549697599447,0,False,True,Active
939156,In vitro inhibitory activity against Prostaglandin G/H synthase 2 (COX-2) in human,CHEMBL317434,nM,21.0,CHEMBL230,uM,0.021,7.6777807052660805,CC(C(=O)O)c1ccc(-c2ccccc2)cc1,226.275,3.5417000000000014,1,1,37.3,3,2,0.8686530594285218,0,False,True,Active
195288,Inhibition of human cyclooxygenase-2 (hCOX-2) enzyme.,CHEMBL17043,nM,21.0,CHEMBL230,uM,0.021,7.6777807052660805,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2ccc(F)cc2F)cc1,461.9420000000002,6.479200000000003,0,4,47.03,4,4,0.3491967296044944,1,False,False,Active
195274,Inhibition of human cyclooxygenase-2 (hCOX-2) enzyme.,CHEMBL16689,nM,21.0,CHEMBL230,uM,0.021,7.6777807052660805,CS(=O)(=O)c1ccc(-c2sc(-c3cccs3)nc2-c2ccc(F)cc2)cc1,415.5360000000001,5.748200000000003,0,5,47.03,4,4,0.42641816142693295,1,False,False,Active
1213830,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),CHEMBL282839,nM,21.0,CHEMBL230,uM,0.021,7.6777807052660805,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc3c(c2)CCO3)cc1,409.3890000000002,3.1404000000000014,1,5,87.21000000000001,3,3,0.7200626921985216,0,False,True,Active
1222944,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),CHEMBL287646,nM,21.0,CHEMBL230,uM,0.021,7.6777807052660805,COc1c(Cl)cc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,448.27800000000013,4.439700000000001,1,5,87.21000000000001,5,3,0.6254667176819073,0,False,True,Active
298793,In vitro inhibition of prostaglandin G/H synthase 2 expressed in human osteosarcoma 143 cells,CHEMBL147580,nM,21.0,CHEMBL230,uM,0.021,7.6777807052660805,CS(=O)(=O)Nc1cc2c(cc1Oc1ccc(F)cc1F)C(=O)CC2,353.3460000000001,3.257500000000002,1,4,72.47,4,2,0.9157188133076538,0,False,True,Active
702957,In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2,CHEMBL300597,nM,21.0,CHEMBL230,uM,0.021,7.6777807052660805,COc1c(Cl)cc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,444.28600000000006,5.261600000000003,1,3,69.39,4,3,0.5969548073919326,1,False,False,Active
5201444,Inhibition of human COX2,CHEMBL1669033,nM,21.1,CHEMBL230,uM,0.0211,7.675717544702307,O=C(O)C1=Cc2cc(Cl)cc(-c3ccc(Cl)cc3)c2OC1C(F)(F)F,389.15600000000006,5.451700000000002,1,2,46.53,2,2,0.7430657971294656,1,False,False,Active
2717953,Inhibition of human COX2 expressed in baculovirus-infected SF9 cells assessed as inhibition of arachidonic acid-stimulated PGE2 production treated 1 hr before arachidonic acid challenge by enzyme immunoassay,CHEMBL550126,nM,21.5,CHEMBL230,nM,21.5,7.667561540084395,CCCCOc1nc(-c2ccc(S(C)(=O)=O)cc2)cc(C(F)(F)F)n1,374.384,3.7448000000000032,0,5,69.15,6,2,0.7206142453084415,0,False,True,Active
19097390,Inhibition of human COX-2 using arachidonic acid as substrate incubated for 5 mins by fluorescence-based assay,CHEMBL4444717,nM,21.86,CHEMBL230,nM,21.86,7.660349842386316,Cc1nc(C)c(CN2CCN(C(=O)c3cc4cc(Cl)ccc4n3Cc3ccc(Cl)cc3)CC2)nc1C,522.4800000000002,5.669660000000006,0,5,54.260000000000005,5,4,0.33911377507124457,2,False,False,Active
1225737,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),CHEMBL29133,nM,22.0,CHEMBL230,uM,0.022,7.657577319177793,Cc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,415.8240000000002,4.167320000000003,1,4,77.98,3,3,0.6970321098367658,0,False,True,Active
2717943,Inhibition of human COX2 expressed in baculovirus-infected SF9 cells assessed as inhibition of arachidonic acid-stimulated PGE2 production treated 1 hr before arachidonic acid challenge by enzyme immunoassay,CHEMBL551419,nM,22.0,CHEMBL230,nM,22.0,7.657577319177793,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(OCC3CCCC3)n2)cc1,400.42200000000025,4.134900000000003,0,5,69.15,5,2,0.7547146369644576,0,False,True,Active
247596,Inhibition of Prostaglandin G/H synthase 2 (COX-2),CHEMBL328906,nM,22.0,CHEMBL230,uM,0.022,7.657577319177793,Cc1ccc2c(c1)CSc1c(C(F)(F)F)nn(-c3ccc(S(N)(=O)=O)cc3)c1-2,425.4570000000001,4.119620000000002,1,5,77.98,2,3,0.6700685266310638,0,False,True,Active
743784,Tested in vitro for the ability to inhibit Prostaglandin G/H synthase 2 in chinese hamster ovary (CHO) cells,CHEMBL157820,nM,22.0,CHEMBL230,uM,0.022,7.657577319177793,CS(=O)(=O)c1ccc(-c2sc3ncnn3c2-c2cccc(F)c2)cc1,373.4340000000001,3.6674000000000024,0,6,64.33,3,4,0.549641133898742,0,False,True,Active
657103,Inhibitory activity against prostaglandin G/H synthase 2 (COX-2).,CHEMBL314297,nM,22.0,CHEMBL230,uM,0.022,7.657577319177793,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3F)CC3(CC3)C2)cc1,360.4250000000002,4.853100000000004,0,2,34.14,3,2,0.7838044787605936,0,False,True,Active
2097444,Inhibition of human COX2,CHEMBL271337,nM,22.3,CHEMBL230,nM,22.3,7.651695136951839,NS(=O)(=O)c1ccc(-c2nc(NCc3cccs3)cc(C(F)(F)F)n2)cc1,414.434,3.4834000000000014,2,6,97.97000000000001,5,3,0.6661198998124176,0,False,True,Active
12415645,Inhibition of COX2 in Homo sapiens (human) whole blood,CHEMBL257678,nM,22.4,CHEMBL230,nM,22.4,7.649751981665837,Cc1c(NCc2ccc(F)cc2)nc(-c2ccc(S(C)(=O)=O)cc2)nc1C(F)(F)F,439.4340000000001,4.6255200000000025,1,5,71.95,5,3,0.5874234622370038,0,False,True,Active
190598,Inhibition of human cyclooxygenase-2 (hCOX-2) enzyme.,CHEMBL265585,nM,23.0,CHEMBL230,uM,0.023,7.638272163982407,CS(=O)(=O)c1ccc(-c2sc(C(F)(F)F)nc2-c2ccc(F)cc2)cc1,401.40600000000006,5.038500000000003,0,4,47.03,3,3,0.5780074372919367,1,False,False,Active
2718127,Inhibition of human COX2 expressed in african green monkey COS cells assessed as inhibition of arachidonic acid-stimulated PGE2 production by enzyme immunoassay,CHEMBL558230,nM,23.0,CHEMBL230,nM,23.0,7.638272163982407,Cn1cccc1Cc1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)n1,421.4970000000001,4.282500000000003,0,5,64.85,5,4,0.4824263889240283,0,False,True,Active
689770,In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2,CHEMBL300601,nM,23.0,CHEMBL230,uM,0.023,7.638272163982407,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1C,372.43600000000015,5.319140000000004,0,2,34.14,3,3,0.6235597883992813,1,False,False,Active
17713304,"In Vitro Inhibition Assay: The murine monocyte/macrophage cell line J774 is grown in Dulbecco's modified Eagle's medium (DMEM), enriched with glutamine (2 mM), HEPES (25 mM), penicillin (100 ug/mL), streptomycin (100 ug/mL), 10% of fetal bovine serum (FBS) and 1.2% of sodium pyruvate. The cells are distributed in 24-well plates at a density of 2.5x105 cells/mL or in culture dishes with a diameter of 10 cm (1x107 cells/10 mL/dish) and kept for 2 hours at 37° C. in a CO2 (5%)/O2 (95%) atmosphere. Just before the experiments, the culture medium is replaced with fresh medium without FBS to avoid interference during the radio-immunological phase and the cells are stimulated as described below.Evaluation of COX-1 Activity.The cells are pretreated with the test compounds for 15 minutes and then incubated for 30 minutes with arachidonic acid (15x10-6 m). At the end of incubation the supernatants are collected for evaluating, by means of radio-immunological assays, the amount of PGE2 produced.",CHEMBL1939511,nM,23.0,CHEMBL230,nM,23.0,7.638272163982407,Cc1c(CC(=O)OCCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,445.5120000000001,3.463420000000002,1,6,85.6,8,3,0.42397024297638314,0,False,True,Active
214231,Inhibition of human cyclooxygenase-2 (hCOX-2) enzyme.,CHEMBL275601,nM,23.0,CHEMBL230,uM,0.023,7.638272163982407,CCc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,361.4630000000001,4.582100000000003,0,4,47.03,4,3,0.6831325596414893,0,False,True,Active
1074997,In vitro inhibition of PGE-2 produced by arachidonic acid-stimulated CHO cells stably expressing human Prostaglandin G/H synthase 2,CHEMBL420628,nM,23.0,CHEMBL230,uM,0.023,7.638272163982407,Cc1ccc(-c2ncc(Cl)cc2-c2ccc(S(N)(=O)=O)cc2)cn1,359.8380000000001,3.4198200000000014,1,4,85.94,3,3,0.7758482604950873,0,False,True,Active
24709485,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate and measured by fluorometric assay,CHEMBL5184562,nM,23.21,CHEMBL230,nM,23.21,7.6343248595440825,O=C(c1cc2cc(Cl)ccc2n1Cc1ccc(F)cc1)N1CCN(c2ccccc2)CC1,447.94100000000026,5.444500000000006,0,3,28.480000000000004,4,4,0.4162080928981289,1,False,False,Active
19097392,Inhibition of human COX-2 using arachidonic acid as substrate incubated for 5 mins by fluorescence-based assay,CHEMBL4438795,nM,23.21,CHEMBL230,nM,23.21,7.6343248595440825,COc1ccc(CN2CCN(C(=O)c3cc4cc(Cl)ccc4n3Cc3ccc(F)cc3)CC2)cc1,491.9940000000002,5.448700000000006,0,4,37.71,6,4,0.35980702609623116,1,False,False,Active
19097391,Inhibition of human COX-2 using arachidonic acid as substrate incubated for 5 mins by fluorescence-based assay,CHEMBL4456822,nM,23.3,CHEMBL230,nM,23.3,7.632644078973981,COc1ccc2[nH]cc(CCNC(=O)c3cc4cc(Cl)ccc4n3Cc3ccc(F)cc3)c2c1,475.95100000000014,5.944500000000004,2,3,59.05,7,5,0.3056207776915638,1,False,False,Active
24709484,Inhibition of COX-2 (unknown origin) using arachidonic acid as substrate and measured by fluorometric assay,CHEMBL5201017,nM,23.3,CHEMBL230,nM,23.3,7.632644078973981,O=C(NCCc1c[nH]c2ccccc12)c1cc2cc(Cl)ccc2n1Cc1ccc(F)cc1,445.9250000000001,5.935900000000004,2,2,49.82,6,5,0.33382843483908553,1,False,False,Active
1195360,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),CHEMBL281694,nM,24.0,CHEMBL230,uM,0.024,7.619788758288394,NS(=O)(=O)c1ccc(-n2nc(C(F)F)cc2-c2ccc3c(c2)OCO3)cc1,393.37100000000015,2.8530000000000015,1,6,96.44000000000001,4,3,0.735286347046628,0,False,True,Active
1114122,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2),CHEMBL280093,nM,24.0,CHEMBL230,uM,0.024,7.619788758288394,Cc1nc(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccc(Br)cc2)s1,409.33,4.195420000000002,1,4,73.05,3,3,0.7049724312190323,0,False,True,Active
1453115,Inhibition of human cyclooxygenase-2 expressed in COS cells,CHEMBL185621,nM,24.0,CHEMBL230,nM,24.0,7.619788758288394,Cc1ccc2c(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,381.432,3.9143200000000036,0,5,64.33,3,4,0.5396410639752446,0,False,True,Active
12415664,Inhibition of COX2 in Homo sapiens (human) whole blood,CHEMBL408788,nM,24.1,CHEMBL230,nM,24.1,7.617982957425132,CCSc1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,399.5410000000001,4.271200000000003,1,6,71.95,7,3,0.4724408332997833,0,False,True,Active
131222,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CHEMBL332725,nM,25.0,CHEMBL230,uM,0.025,7.6020599913279625,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,394.8550000000001,4.134000000000002,0,5,61.190000000000005,5,3,0.6522764393811283,0,False,True,Active
12415672,Inhibition of COX2 in Homo sapiens (human) whole blood,CHEMBL255378,nM,25.3,CHEMBL230,nM,25.3,7.5968794788241825,CC(C)c1cc(NCc2ccccc2)nc(-c2ccc(S(C)(=O)=O)cc2)n1,381.50100000000015,4.282600000000002,1,5,71.95,6,3,0.6897967715048443,0,False,True,Active
25650358,Inhibition of COX-2 in LPS-stimulated human monocytes by human whole blood assay,CHEMBL571,nM,26.0,CHEMBL230,nM,26.0,7.585026652029182,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.285,3.1057000000000015,1,2,54.37,4,2,0.8528036890699656,0,True,True,Active
1191650,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),CHEMBL283177,nM,26.0,CHEMBL230,uM,0.026,7.585026652029182,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(Cl)s2)cc1,407.826,3.9204000000000017,1,5,77.98,3,3,0.7143338561063591,0,False,True,Active
1453519,Inhibition of human cyclooxygenase-2 expressed in COS cells,CHEMBL365267,nM,26.0,CHEMBL230,nM,26.0,7.585026652029182,COc1ccc2c(-c3ccc(S(N)(=O)=O)cc3)c(-c3ccc(F)cc3)nn2n1,398.4190000000001,2.8584000000000005,1,6,99.58,4,4,0.5698106035329797,0,False,True,Active
18241974,Inhibition of recombinant human COX-2 preincubated for 15 mins followed by fluorometric substrate/heme addition for 15 mins subsequently incubated with arachidonic acid for 2 mins by fluorescence analysis,CHEMBL4095906,nM,26.0,CHEMBL230,uM,0.026,7.585026652029182,Cc1cc(S(F)(F)(F)(F)F)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,384.244,5.443720000000003,1,2,46.53,2,1,0.6906957072410308,1,False,False,Active
3602181,Inhibition of human COX-2,CHEMBL1288640,nM,26.0,CHEMBL230,uM,0.026,7.585026652029182,C#Cc1cc(Cl)c2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,302.635,3.1126000000000014,1,2,46.53,1,1,0.8108686696058851,0,True,True,Active
166028,Inhibitory activity against human Prostaglandin G/H synthase 2,CHEMBL110382,nM,26.0,CHEMBL230,uM,0.026,7.585026652029182,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Br)cs2)cc1,451.28900000000004,4.785600000000002,0,5,51.96,3,3,0.5759503806542627,0,False,True,Active
866012,Inhibition of human purified Prostaglandin G/H synthase 2,CHEMBL284761,nM,26.0,CHEMBL230,uM,0.026,7.585026652029182,Cc1nc(-c2ccc(C)s2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1,352.4120000000001,3.473440000000002,1,5,86.19,3,3,0.7817897561081799,0,False,True,Active
195656,Concentration required for 50% inhibition against Prostaglandin G/H synthase 2 from human,CHEMBL75435,nM,27.0,CHEMBL230,uM,0.027,7.568636235841013,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,254.285,3.1057000000000015,1,2,54.37,4,2,0.8528036890699656,0,True,True,Active
1209905,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),CHEMBL30084,nM,27.0,CHEMBL230,uM,0.027,7.568636235841013,CNc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,430.83900000000006,3.9006000000000007,2,5,90.00999999999999,4,3,0.6564741000641482,0,False,True,Active
2324518,Inhibition of COX2,CHEMBL414883,nM,27.0,CHEMBL230,nM,27.0,7.568636235841013,C[C@@H]1C[C@H]2O[C@@H]2/C=C\C=C\C(=O)Cc2c(Cl)c(O)cc(O)c2C(=O)O1,364.78100000000006,2.6916000000000015,2,6,96.36,0,1,0.5424368231942893,0,False,True,Active
142044,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CHEMBL324048,nM,27.0,CHEMBL230,uM,0.027,7.568636235841013,CN(C)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,410.32600000000014,4.315600000000003,0,5,55.2,4,3,0.6431894459883687,0,False,True,Active
295920,Inhibition of human Prostaglandin G/H synthase 2 expressed in CHO (chinese hamster ovary) cells,CHEMBL287909,nM,27.0,CHEMBL230,uM,0.027,7.568636235841013,CS(=O)(=O)Nc1cc2c(cc1Sc1nccs1)C(=O)OC2,342.4230000000001,2.3362,1,7,85.36,4,2,0.858532520653619,0,False,True,Active
17713290,"In Vitro Inhibition Assay: The murine monocyte/macrophage cell line J774 is grown in Dulbecco's modified Eagle's medium (DMEM), enriched with glutamine (2 mM), HEPES (25 mM), penicillin (100 ug/mL), streptomycin (100 ug/mL), 10% of fetal bovine serum (FBS) and 1.2% of sodium pyruvate. The cells are distributed in 24-well plates at a density of 2.5x105 cells/mL or in culture dishes with a diameter of 10 cm (1x107 cells/10 mL/dish) and kept for 2 hours at 37° C. in a CO2 (5%)/O2 (95%) atmosphere. Just before the experiments, the culture medium is replaced with fresh medium without FBS to avoid interference during the radio-immunological phase and the cells are stimulated as described below.Evaluation of COX-1 Activity.The cells are pretreated with the test compounds for 15 minutes and then incubated for 30 minutes with arachidonic acid (15x10-6 m). At the end of incubation the supernatants are collected for evaluating, by means of radio-immunological assays, the amount of PGE2 produced.",CHEMBL1939678,nM,27.0,CHEMBL230,nM,27.0,7.568636235841013,Cc1c(CC(=O)OCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,413.4950000000001,2.9342200000000016,1,6,85.6,7,3,0.6021556661979894,0,False,True,Active
642947,Inhibitory activity against prostaglandin G/H synthase 2 (COX-2).,CHEMBL89625,nM,27.0,CHEMBL230,uM,0.027,7.568636235841013,COc1ccc(C2=CC3(C=C2c2ccc(S(C)(=O)=O)cc2)CC3)cc1Cl,386.9000000000002,5.012900000000004,0,3,43.370000000000005,4,2,0.741076165798401,1,False,False,Active
17713269,"In Vitro Inhibition Assay: The murine monocyte/macrophage cell line J774 is grown in Dulbecco's modified Eagle's medium (DMEM), enriched with glutamine (2 mM), HEPES (25 mM), penicillin (100 ug/mL), streptomycin (100 ug/mL), 10% of fetal bovine serum (FBS) and 1.2% of sodium pyruvate. The cells are distributed in 24-well plates at a density of 2.5x105 cells/mL or in culture dishes with a diameter of 10 cm (1x107 cells/10 mL/dish) and kept for 2 hours at 37° C. in a CO2 (5%)/O2 (95%) atmosphere. Just before the experiments, the culture medium is replaced with fresh medium without FBS to avoid interference during the radio-immunological phase and the cells are stimulated as described below.Evaluation of COX-1 Activity.The cells are pretreated with the test compounds for 15 minutes and then incubated for 30 minutes with arachidonic acid (15x10-6 m). At the end of incubation the supernatants are collected for evaluating, by means of radio-immunological assays, the amount of PGE2 produced.",CHEMBL1939675,nM,27.0,CHEMBL230,nM,27.0,7.568636235841013,CSc1ccc(-n2c(-c3ccc(S(C)(=O)=O)cc3)cc(CC(=O)OCCCO[N+](=O)[O-])c2C)cc1,518.6130000000004,4.262220000000004,0,9,117.74000000000001,11,3,0.12147154705515752,1,False,False,Active
17713299,"In Vitro Inhibition Assay: The murine monocyte/macrophage cell line J774 is grown in Dulbecco's modified Eagle's medium (DMEM), enriched with glutamine (2 mM), HEPES (25 mM), penicillin (100 ug/mL), streptomycin (100 ug/mL), 10% of fetal bovine serum (FBS) and 1.2% of sodium pyruvate. The cells are distributed in 24-well plates at a density of 2.5x105 cells/mL or in culture dishes with a diameter of 10 cm (1x107 cells/10 mL/dish) and kept for 2 hours at 37° C. in a CO2 (5%)/O2 (95%) atmosphere. Just before the experiments, the culture medium is replaced with fresh medium without FBS to avoid interference during the radio-immunological phase and the cells are stimulated as described below.Evaluation of COX-1 Activity.The cells are pretreated with the test compounds for 15 minutes and then incubated for 30 minutes with arachidonic acid (15x10-6 m). At the end of incubation the supernatants are collected for evaluating, by means of radio-immunological assays, the amount of PGE2 produced.",CHEMBL2337407,nM,27.0,CHEMBL230,nM,27.0,7.568636235841013,Cc1c(CCOCCO)cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1ccccc1,399.5120000000001,3.4076200000000023,1,5,68.53,8,3,0.5896145581251003,0,False,True,Active
1187543,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),CHEMBL286953,nM,27.0,CHEMBL230,uM,0.027,7.568636235841013,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,413.8330000000001,3.7863000000000016,1,5,87.21000000000001,5,3,0.6890076742612304,0,False,True,Active
705413,Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.,CHEMBL29083,nM,28.0,CHEMBL230,uM,0.028,7.552841968657781,CCc1c(C(F)(F)F)nn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccc(Cl)cc1,429.8510000000001,4.421300000000003,1,4,77.98,4,3,0.6663681309824405,0,False,True,Active
1115401,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2),CHEMBL416902,nM,28.0,CHEMBL230,uM,0.028,7.552841968657781,COc1ccc(-c2nc(C)sc2-c2ccc(S(N)(=O)=O)cc2)cc1F,378.4500000000001,3.5806200000000015,1,5,82.28,4,3,0.7521944101030831,0,False,True,Active
1664960,Inhibitory activity against COX2 in feline whole blood assay,CHEMBL200812,nM,28.0,CHEMBL230,uM,0.028,7.552841968657781,C[C@@H]1CN(c2c(C#N)c(C(F)F)nn2-c2ccc(S(C)(=O)=O)cn2)C[C@H](C)O1,411.43400000000014,2.09368,0,8,101.11000000000001,4,2,0.7592155420261956,0,False,True,Active
1199201,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),CHEMBL283086,nM,28.0,CHEMBL230,uM,0.028,7.552841968657781,Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c(-c2ccccc2)c1Cl,347.827,3.1485200000000013,1,4,77.98,3,3,0.7900916150521521,0,True,True,Active
121004,In vitro inhibitory activity against human Prostaglandin G/H synthase 2 (COX-2) in 143982 cells,CHEMBL117650,nM,28.0,CHEMBL230,uM,0.028,7.552841968657781,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2F)cc1,350.802,3.7353000000000023,0,4,51.96,3,3,0.7227668971505863,0,False,True,Active
2128880,Inhibition of human COX2 for 17 mins pre-incubated before addition of [1-14C]arachidonic acid,CHEMBL407109,nM,28.0,CHEMBL230,nM,28.0,7.552841968657781,Cc1ccc(Nc2c(Cl)cc(Cl)cc2Cl)c(CC(=O)O)c1,344.62500000000017,5.325920000000003,2,2,49.33,4,2,0.7882350790116619,1,False,False,Active
15102502,Inhibition of human recombinant COX2 pre-incubated for 15 mins before fluorometric substrate addition by fluorescence based assay,CHEMBL3342570,nM,28.0,CHEMBL230,uM,0.028,7.552841968657781,Cc1cc(Br)cc2c1OC(C(F)(F)F)C(C(=O)O)=C2,337.09100000000007,3.548820000000001,1,2,46.53,1,1,0.8525850296172803,0,False,True,Active
17713285,"In Vitro Inhibition Assay: The murine monocyte/macrophage cell line J774 is grown in Dulbecco's modified Eagle's medium (DMEM), enriched with glutamine (2 mM), HEPES (25 mM), penicillin (100 ug/mL), streptomycin (100 ug/mL), 10% of fetal bovine serum (FBS) and 1.2% of sodium pyruvate. The cells are distributed in 24-well plates at a density of 2.5x105 cells/mL or in culture dishes with a diameter of 10 cm (1x107 cells/10 mL/dish) and kept for 2 hours at 37° C. in a CO2 (5%)/O2 (95%) atmosphere. Just before the experiments, the culture medium is replaced with fresh medium without FBS to avoid interference during the radio-immunological phase and the cells are stimulated as described below.Evaluation of COX-1 Activity.The cells are pretreated with the test compounds for 15 minutes and then incubated for 30 minutes with arachidonic acid (15x10-6 m). At the end of incubation the supernatants are collected for evaluating, by means of radio-immunological assays, the amount of PGE2 produced.",CHEMBL2337401,nM,28.0,CHEMBL230,nM,28.0,7.552841968657781,Cc1c(CCOCCO[N+](=O)[O-])cc(-c2ccc(S(C)(=O)=O)cc2)n1-c1cccc(F)c1,462.49900000000014,3.7627200000000025,0,7,100.66999999999999,10,3,0.25834357486172516,0,False,True,Active
2097485,Inhibition of human COX2 in human whole blood,CHEMBL270730,nM,28.8,CHEMBL230,nM,28.8,7.540607512240769,Cn1cccc1CNc1cc(C(F)(F)F)nc(-c2ccc(S(C)(=O)=O)cc2)n1,410.4210000000001,3.5165000000000015,1,6,76.88,5,3,0.6965880042714658,0,False,True,Active
2717996,Inhibition of human COX2 expressed in african green monkey COS cells assessed as inhibition of arachidonic acid-stimulated PGE2 production treated 1 hr before arachidonic acid challenge by enzyme immunoassay,CHEMBL550473,nM,29.0,CHEMBL230,nM,29.0,7.5376020021010435,CS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)nc(NCC3CCCCC3)n2)cc1,413.46500000000026,4.558100000000003,1,5,71.95,5,2,0.7781674418136366,0,False,True,Active
