activity_id,assay_description,molecule_chembl_id,standard_units,standard_value,target_chembl_id,units,value,pIC50,smiles,MW,LogP,HBD,HBA,TPSA,RotBonds,AromaticRings,QED,Lipinski_violations,Lead_like,Drug_like,bioactivity_class
12063861,Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 cells using p-tyramine as substrate incubated for 15 mins prior to substrate addition measured for 15 mins by Amplex red assay,CHEMBL2151550,nM,301.1,CHEMBL2039,nM,301.1,6.521289244487241,N#Cc1ccc(-c2csc(N/N=C\c3ccc4c(c3)OCO4)n2)cc1,348.3870000000001,3.856480000000002,1,7,79.53,4,3,0.5720101514543702,0,False,True,Active
19098407,Inhibition of recombinant human MAO-B expressed in baculovirus infected BTI insect cells incubated for 15 mins with substrate p-Tyramine by fluorescence assay,CHEMBL4522440,nM,301.3,CHEMBL2039,nM,301.3,6.5210008683266425,Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccc(F)cc3)cc2oc1=O,407.3970000000001,3.735120000000003,1,6,81.66999999999999,5,4,0.5099753396179068,0,False,True,Active
8024302,Inhibition of human recombinant MAOB using kynuramine as substrate by fluorimetry,CHEMBL596254,nM,305.0,CHEMBL2039,uM,0.305,6.515700160653214,O=C1/C(=C/c2ccc(Cl)cc2)Oc2ccccc21,256.68800000000005,3.9562000000000026,0,2,26.3,1,2,0.7222422223535571,0,False,True,Active
18470315,Inhibition of recombinant human MAO-B using benzylamine as substrate preincubated for 15 mins followed by substrate addition measured after 20 mins by amplex red reagent based spectrophotometric assay,CHEMBL4205909,nM,305.0,CHEMBL2039,uM,0.305,6.515700160653214,COc1cccc(COc2ccc(CCN)cc2)c1.Cl,293.7939999999999,3.197200000000002,1,3,44.480000000000004,6,2,0.8893829002114819,0,True,True,Active
16386435,Inhibition of recombinant human MAO-B using p-tyramine as substrate preincubated for 15 mins followed by substrate addition by Amplex Red probe-based fluorometric analysis,CHEMBL3735625,nM,305.2,CHEMBL2039,uM,0.3052,6.515415470717157,Cc1ccc(S(=O)(=O)Oc2cccc(-c3cc4cc(C)ccc4oc3=O)c2)cc1,406.4590000000002,4.844540000000004,0,5,73.58000000000001,4,4,0.3579566553026048,0,False,True,Active
25465535,Inhibition of human recombinant MAO-B assessed as reduction in 4-hydroxyquinoline formation using kynuramine as substrate incubated for 50 mins by spectrofluorimetric analysis,CHEMBL5416870,nM,308.0,CHEMBL2039,uM,0.308,6.511449283499556,COc1cc(COc2ccc(-c3nc(-c4ccc5[nH]ncc5c4)no3)cc2)cc(OC)c1OC,458.4740000000002,4.884700000000004,1,8,104.52000000000001,8,5,0.35065286557959696,0,False,True,Active
10889797,Inhibition of human recombinant MAO-B assessed as H2O2 production by Resorufin/Amplex Red assay,CHEMBL2029531,nM,310.0,CHEMBL2039,uM,0.31,6.508638306165727,COc1ccc(OC/C(F)=C\CN)cc1,211.236,1.8860999999999999,1,3,44.480000000000004,5,1,0.8083868444497981,0,False,True,Active
15632249,Inhibition of human recombinant MAO-B using benzylamine as substrate incubated for 15 mins prior to substrate addition measured after 20 mins by fluorescence plate reader analysis,CHEMBL3585853,nM,310.0,CHEMBL2039,uM,0.31,6.508638306165727,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(Cl)ccc2O)cc1,342.87,4.153700000000003,2,3,35.5,7,2,0.7417576770304461,0,False,True,Active
15632256,Inhibition of human recombinant MAO-B using benzylamine as substrate incubated for 15 mins prior to substrate addition measured after 20 mins by fluorescence plate reader analysis,CHEMBL3585846,nM,310.0,CHEMBL2039,uM,0.31,6.508638306165727,C#CCN(C)[C@H](C)Cc1ccc(NCc2ncccc2OC)cc1,323.44000000000005,3.1983000000000015,1,4,37.39,8,2,0.7571552439905874,0,False,True,Active
15632251,Inhibition of human recombinant MAO-B using benzylamine as substrate incubated for 15 mins prior to substrate addition measured after 20 mins by fluorescence plate reader analysis,CHEMBL3585851,nM,310.0,CHEMBL2039,uM,0.31,6.508638306165727,C#CCN(C)[C@H](C)Cc1ccc(NCc2cc(OC)ccc2O)cc1,338.451,3.5089000000000015,2,4,44.730000000000004,8,2,0.7231760230157147,0,False,True,Active
16840697,Inhibition of recombinant human MAO-B expressed in baculovirus infected High 5 insect cells using kynuramine as substrate incubated for 30 mins by spectrofluorometric method,CHEMBL2263059,nM,310.0,CHEMBL2039,uM,0.31,6.508638306165727,CN(C)c1ccc(/C=C/C(=O)c2ccc(O)cc2O)cc1,283.32699999999994,3.0599000000000016,2,4,60.77000000000001,4,2,0.6684970781279758,0,True,True,Active
19488018,Inhibition of recombinant human MAOB expressed in baculovirus infected BTI insect cells using p-tyramine as substrate preincubated for 30 mins followed by substrate addition and measured over 45 mins by horseradish peroxidase-Amplex Red-coupled fluorometric assay,CHEMBL4554986,nM,310.0,CHEMBL2039,uM,0.31,6.508638306165727,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(Cl)c(C(F)(F)F)c2)n(C)c1=O,427.8140000000001,2.5162000000000004,0,7,65.06,2,3,0.630139450548846,0,False,True,Active
16490126,Inhibition of human MAOB using p-tyramine as substrate after 15 mins by Amplex Red MAO assay,CHEMBL3769812,nM,311.0,CHEMBL2039,nM,311.0,6.507239610973162,CC(=O)c1ccc(OCc2ccccc2Cl)cc1,260.71999999999997,4.1216000000000035,0,2,26.3,4,2,0.7731701279203058,0,False,True,Active
19488023,Inhibition of recombinant human MAOB expressed in baculovirus infected BTI insect cells using p-tyramine as substrate preincubated for 30 mins followed by substrate addition and measured over 45 mins by horseradish peroxidase-Amplex Red-coupled fluorometric assay,CHEMBL4563999,nM,313.0,CHEMBL2039,uM,0.313,6.504455662453552,Cc1cccc(CN2CCCn3c2nc2c3c(=O)n(C)c(=O)n2C)c1,339.39900000000006,1.1524199999999996,0,7,65.06,2,3,0.7025698627893345,0,False,True,Active
16745862,Inhibition of recombinant human MAO-B using kynuramine as substrate after 20 mins by fluorescence spectrophotometric analysis,CHEMBL3900500,nM,316.0,CHEMBL2039,uM,0.316,6.5003129173815966,N#Cc1ccc(/C=C2\Cc3cc(O)ccc3C2=O)cc1,261.28,3.0862800000000012,1,3,61.089999999999996,1,2,0.8022828857969494,0,True,True,Active
15054329,Inhibition of human recombinant MAO-B expressed in baculovirus-infected insect cells using p-tyraimne substrate,CHEMBL3319261,nM,316.0,CHEMBL2039,nM,316.0,6.5003129173815966,O=C(Nc1ccc(Cl)c(F)c1)c1ccc2cn[nH]c2c1,289.697,3.6077000000000012,2,2,57.78,2,3,0.7569947446598573,0,False,True,Active
22966046,Inhibition of human recombinant microsomal MAO-B expressed in baculovirus-infected BTI-TN-5B1-4 cells assessed as inhibition of H2O2 production using p-tyramine as substrate preincubated for 15 mins followed by substrate addition by Amplex Red reagent based fluorescence analysis,CHEMBL4792289,nM,316.0,CHEMBL2039,uM,0.316,6.5003129173815966,C#CCN1CCC(COC(=O)Nc2ccc(C(C)C)cc2)CC1,314.4290000000001,3.703700000000003,1,3,41.57,5,1,0.8425757284570693,0,False,True,Active
18858751,Inhibition of human recombinant MAO-B expressed in insect cells microsomes assessed as inhibition of 4-hydroxyquinoline formation using kynuramine as substrate incubated for 20 mins by fluorescence spectrophotometry analysis,CHEMBL4434918,nM,318.0,CHEMBL2039,uM,0.318,6.497572880015567,N#Cc1ccc(-c2nnc(-c3ccc(S(N)(=O)=O)cc3)o2)cc1,326.33700000000005,1.9226799999999997,1,6,122.86999999999999,3,3,0.7840399649645986,0,True,True,Active
12063868,Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 cells using p-tyramine as substrate incubated for 15 mins prior to substrate addition measured for 15 mins by Amplex red assay,CHEMBL2151660,nM,319.82,CHEMBL2039,nM,319.82,6.495094381058685,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccco1,301.346,4.378300000000003,1,5,50.42,4,3,0.5745068901304003,0,False,True,Active
22776823,Inhibition of recombinant human MAO-B expressed in Sf9 cells using benzylamine as substrate preincubated for 15 mins followed by substrate addition for 60 mins by Luminex assay,CHEMBL4786983,nM,320.0,CHEMBL2039,uM,0.32,6.494850021680094,C#CCN(Cc1ccc(OCc2cccc(F)c2)cc1C)[C@@H](C)C(N)=O,354.4250000000001,3.022120000000001,1,3,55.56,8,2,0.7416029750753926,0,False,True,Active
15676380,Inhibition of human recombinant MAOB,CHEMBL3605366,nM,320.0,CHEMBL2039,uM,0.32,6.494850021680094,CN1CCc2c(c3ccccc3n2CCCCCCn2c3c(c4ccccc42)CN(C)CC3)C1,454.6620000000002,5.832400000000006,0,4,16.34,7,4,0.3266233539878994,1,False,False,Active
13841529,Inhibition of human recombinant MAO-B expressed in insect cells by Amplex Red assay,CHEMBL2396876,nM,320.0,CHEMBL2039,nM,320.0,6.494850021680094,COc1ccc2c(c1)C=C(/C=C/C(=O)c1ccccc1OC)CO2,322.3600000000001,3.918700000000003,0,4,44.760000000000005,5,2,0.6181116666064485,0,False,True,Active
24995222,Inhibition of human MAO-B using benzylamine as substrate,CHEMBL5268376,nM,320.0,CHEMBL2039,uM,0.32,6.494850021680094,Cc1ccc(/C=C/C(=O)c2ccc(-n3ccnc3)cc2)cc1,288.35,4.076820000000002,0,3,34.89,4,3,0.5354103057594896,0,False,True,Active
24995224,Inhibition of human MAO-B using benzylamine as substrate,CHEMBL5268307,nM,320.0,CHEMBL2039,uM,0.32,6.494850021680094,O=C(/C=C/c1ccc(Br)cc1)c1ccc(-n2ccnc2)cc1,353.21900000000005,4.5309000000000035,0,3,34.89,4,3,0.5102161516419814,0,False,True,Active
24995223,Inhibition of human MAO-B using benzylamine as substrate,CHEMBL5282774,nM,320.0,CHEMBL2039,uM,0.32,6.494850021680094,CCc1ccc(/C=C/C(=O)c2ccc(-n3ccnc3)cc2)cc1,302.377,4.330800000000003,0,3,34.89,5,3,0.5191375350977093,0,False,True,Active
18936888,Inhibition of recombinant human MAO-B expressed in baculovirus infected insect cell microsomes using kynuramine as substrate measured after 30 mins by fluorescence based assay,CHEMBL4444006,nM,320.0,CHEMBL2039,uM,0.32,6.494850021680094,Cc1c(C)c2ccc(OCc3cccc(CN4CCC(CO)CC4)c3)cc2oc1=O,407.51000000000016,4.193140000000003,1,5,62.910000000000004,6,3,0.6209118626973055,0,False,True,Active
15625513,Inhibition of human recombinant MAO-B using kynuramine substrate by spectrophotometric assay,CHEMBL3586582,nM,321.0,CHEMBL2039,uM,0.321,6.493494967595128,Cc1c(C)c2ccc(OCCCCCCN(C)Cc3ccccc3)cc2oc1=O,393.52700000000004,5.481040000000005,0,4,42.68,10,3,0.3377843559162919,1,False,False,Active
22798752,Inhibition of recombinant human MAO-B expressed in baculovirus infected BTI insect cells using p-tyramine as substrate preincubated for 30 mins followed by substrate addition and measured after 1 hr by fluorimetric analysis,CHEMBL4786924,nM,323.0,CHEMBL2039,nM,323.0,6.490797477668897,C#CCN(C)Cc1ccc(OCCCCN2CCN(c3cccc4c3ccn4Cc3cccc(Cl)c3)CC2)cc1,555.1659999999999,6.389200000000008,0,5,23.880000000000003,12,4,0.1495295517836414,2,False,False,Active
13935917,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells assessed as hydrogen peroxide production using p-tyramine as substrate incubated for 30 mins prior to substrate addition measured for 45 mins by Amplex Red monoamine oxidase assay,CHEMBL3121864,nM,325.0,CHEMBL2039,nM,325.0,6.488116639021126,COC(=O)c1cc2cc(OC/C=C(\C)CCC=C(C)C)ccc2oc1=O,356.41800000000006,4.651100000000004,0,5,65.74000000000001,7,2,0.4102953854756503,0,False,True,Active
17961015,Inhibition of recombinant human MAO-B expressed in baculovirus infected BTI insect cells using kynuramine as substrate after 30 mins by fluorimetric method,CHEMBL4085819,nM,330.0,CHEMBL2039,uM,0.33,6.481486060122113,CCN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,461.6270000000002,6.581600000000008,1,5,49.77,11,4,0.20238730713072367,1,False,False,Active
23167501,Inhibition of human recombinant MAO-B using kynuramine as substrate incubated for 20 mins measuring increase in emission signal at 400 nm multimode plate reader assay,CHEMBL4871027,nM,330.0,CHEMBL2039,uM,0.33,6.481486060122113,COc1ccc2occ(/C=C/c3ccc(O)cc3)c(=O)c2c1,294.30600000000004,3.6776000000000026,1,4,59.67,3,3,0.8002215408768536,0,False,True,Active
18387169,Inhibition of recombinant human MAO-B using p-tyramine as substrate preincubated for 15 mins followed by substrate addition measured over 15 mins by Amplex red reagent-based fluorimetric method,CHEMBL4162029,nM,330.0,CHEMBL2039,uM,0.33,6.481486060122113,C#CCNC1CCc2c(OCc3cccc(Cl)c3)cccc21,311.812,4.129100000000003,1,2,21.259999999999998,5,2,0.8383745941449574,0,False,True,Active
14985307,Inhibition of human recombinant MAO-B by luminescence analysis,CHEMBL3354978,nM,330.0,CHEMBL2039,uM,0.33,6.481486060122113,COC[C@@H]1CN(c2noc3cc(OCCCF)ccc23)C(=O)O1,324.30800000000005,2.5378000000000007,0,6,74.03000000000002,7,2,0.7287468894774579,0,True,True,Active
24963306,Inhibition of MAO-B (unknown origin),CHEMBL1193856,nM,330.0,CHEMBL2039,nM,330.0,6.481486060122113,C#CCN(C)C1CCc2cccc(OC(=O)N(C)C)c21,272.348,2.2993000000000006,0,3,32.78,3,1,0.7915410522966729,0,True,True,Active
16379993,Inhibition of human MAO-B expressed in baculovirus infected BT1 cells microsome fraction by fluorescence spectrometry,CHEMBL3735467,nM,330.0,CHEMBL2039,uM,0.33,6.481486060122113,COc1ccc(C(=O)/C=C/c2cccc(Cl)c2)cn1,273.719,3.639700000000003,0,3,39.19,4,2,0.63056744720273,0,False,True,Active
6171457,Inhibition of human recombinant MAO-B expressed in baculovirus infected BTI-TN-5B1-4 insect sells assessed as hydrogen peroxide production by fluorimetric method,CHEMBL1766553,nM,331.11,CHEMBL2039,nM,331.11,6.480027702729548,O=C1/C(=C/c2ccccc2)COc2ccc(Cl)cc21,270.715,3.998700000000002,0,2,26.3,1,2,0.7323597803439782,0,False,True,Active
7975406,Inhibition of human recombinant MAOB using kynuramine as substrate by fluorescence assay,CHEMBL1927668,nM,332.0,CHEMBL2039,uM,0.332,6.478861916295964,Cn1c(=O)c2c(nc(SCCOc3ccccc3)n2C)n(C)c1=O,346.4120000000001,1.1418,0,8,71.05000000000001,5,3,0.5117675258849887,0,False,True,Active
11018181,Inhibition of human recombinant MAO-B expressed in baculovirus infected insect cells using kynuramine as substrate after 20 mins by horseradish peroxidase-coupled assay,CHEMBL2088300,nM,334.0,CHEMBL2039,uM,0.334,6.476253533188435,Cn1c(=O)c2c(nc(COc3cccc(Cl)c3)n2C)n(C)c1=O,334.7630000000001,1.2030999999999998,0,7,71.05000000000001,3,3,0.7213993672489495,0,False,True,Active
16544351,Inhibition of human recombinant MAO-B using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,CHEMBL3786747,nM,334.0,CHEMBL2039,uM,0.334,6.476253533188435,CCN(CC)c1ccc(/C=C2\Oc3cc(O)cc(O)c3C2=O)cc1,325.36400000000003,3.5602000000000027,2,5,70.0,4,2,0.8412307928733811,0,False,True,Active
25507066,Inhibition of MAO-B (unknown origin) using kynuramine as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins by fluorescence based analysis,CHEMBL5394462,nM,334.0,CHEMBL2039,uM,0.334,6.476253533188435,Oc1cc(OCc2ccccc2F)ccc1CNc1ccccc1,323.367,4.722400000000003,2,3,41.49,6,3,0.6893449758492268,0,False,True,Active
13413324,Inhibition of human recombinant MAO-B using benzylamine hydrochloride as substrate assessed as H2O2 synthesis after 1 hr by fluorescence assay,CHEMBL2418208,nM,334.5,CHEMBL2039,nM,334.5,6.475603877896158,Clc1cccc(-c2nc3ccc(N4CCCCC4)nc3o2)c1,313.788,4.533500000000004,0,4,42.160000000000004,2,3,0.6966130334989453,0,False,True,Active
15054331,Inhibition of human recombinant MAO-B expressed in baculovirus-infected insect cells using p-tyraimne substrate,CHEMBL3319259,nM,335.0,CHEMBL2039,nM,335.0,6.474955192963154,O=C(Nc1cc(Cl)cc(Cl)c1)c1ccc2cn[nH]c2c1,306.152,4.122000000000002,2,2,57.78,2,3,0.7478908340044446,0,False,True,Active
19098399,Inhibition of recombinant human MAO-B expressed in baculovirus infected BTI insect cells incubated for 15 mins with substrate p-Tyramine by fluorescence assay,CHEMBL4469018,nM,335.7,CHEMBL2039,nM,335.7,6.474048658751988,Cc1c(O)c(=O)ccn1Cc1cc2ccc(OCc3ccccc3)cc2oc1=O,389.4070000000001,3.596020000000002,1,6,81.66999999999999,5,4,0.5276463864445368,0,False,True,Active
18052414,Inhibition of recombinant human MAO-B expressed in baculovirus infected BTI insect cells assessed as reduction in H2O2 production using p-tyramine as substrate pretreated for 30 mins followed by substrate addition after 30 mins by Amplex red reagent based assay,CHEMBL4088573,nM,338.0,CHEMBL2039,nM,338.0,6.471083299722345,Cc1cccc(/C=C/c2ccc(C3=NNC(=O)CO3)cc2)c1,292.33799999999997,2.973420000000001,1,3,50.69,3,2,0.8842015658510554,0,True,True,Active
12063869,Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 cells using p-tyramine as substrate incubated for 15 mins prior to substrate addition measured for 15 mins by Amplex red assay,CHEMBL2151661,nM,338.35,CHEMBL2039,nM,338.35,6.470633819180512,Fc1ccc(-c2csc(N/N=C\c3cccs3)n2)cc1,303.38700000000006,4.456700000000002,1,5,37.28,4,3,0.570630985822628,0,False,True,Active
13420000,Inhibition of human recombinant microsomal MAO-B expressed in baculovirus-infected insect BTI-TN-5B1-4 cells assessed as p-tyramine conversion to H2O2 by fluorescence assay,CHEMBL2417755,nM,340.0,CHEMBL2039,uM,0.34,6.468521082957745,CN1N=C(c2ccc(O)cc2O)CC1c1ccc(Cl)cc1,302.76099999999997,3.5321000000000016,2,4,56.06,2,2,0.8919961465402128,0,False,True,Active
18746734,Inhibition of recombinant human MAO-B expressed in baculovirus infected insect cells assessed as reduction in H2O2 production using p-tyramine as substrate pretreated for 15 mins followed by substrate addition and measured over 15 mins by Amplex red reagent based fluorimetric assay,CHEMBL4290868,nM,340.0,CHEMBL2039,uM,0.34,6.468521082957745,Brc1ccc(-c2cc3ccccc3o2)cc1,273.12899999999996,4.862300000000003,0,1,13.14,1,3,0.6165683852453061,0,False,True,Active
16544354,Inhibition of human recombinant MAO-B using kynuramine as substrate after 30 mins by fluorescence spectrophotometry,CHEMBL1814450,nM,340.0,CHEMBL2039,uM,0.34,6.468521082957745,O=C1/C(=C/c2ccc(N3CCOCC3)cc2)Oc2cc(O)cc(O)c21,339.34700000000004,2.5506000000000015,2,6,79.23,2,2,0.8188480161560661,0,True,True,Active
24995688,Inhibition of recombinant human MAO-B using tyramine hydrochloride as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins by fluorescence assay,CHEMBL5277488,nM,342.0,CHEMBL2039,uM,0.342,6.465973893943865,CC1CCCCN1c1ccc(/C=N/Nc2ccccc2)cc1,293.41400000000004,4.511400000000004,1,3,27.63,4,2,0.6631171620806315,0,False,True,Active
18930563,Inhibition of recombinant human microsomal MAOB expressed in baculovirus infected BTI insect cells using p-tyramine as substrate preincubated for 15 mins followed by substrate addition and measured over 20 mins by amplex red reagent-based horseradish peroxidase-coupled fluorometric assay,CHEMBL4576799,nM,342.2,CHEMBL2039,uM,0.3422,6.465719994794918,C#CCN1CCC(/C=C/c2ccc(F)cc2)CC1,243.32499999999996,3.1841000000000017,0,1,3.24,3,1,0.7369498918355563,0,False,True,Active
25507071,Inhibition of MAO-B (unknown origin) using kynuramine as substrate preincubated for 30 mins followed by substrate addition and measured after 30 mins by fluorescence based analysis,CHEMBL5403831,nM,343.0,CHEMBL2039,uM,0.343,6.464705879957229,COc1cccc(COc2ccc(CNc3ccccc3)c(O)c2)c1,335.403,4.591900000000004,2,4,50.72,7,3,0.6628196903253367,0,False,True,Active
19488026,Inhibition of recombinant human MAOB expressed in baculovirus infected BTI insect cells using p-tyramine as substrate preincubated for 30 mins followed by substrate addition and measured over 45 mins by horseradish peroxidase-Amplex Red-coupled fluorometric assay,CHEMBL4550899,nM,343.0,CHEMBL2039,uM,0.343,6.464705879957229,Cn1c(=O)c2c(nc3n2CCCCN3Cc2ccccc2Cl)n(C)c1=O,373.8440000000001,1.8874999999999995,0,7,65.06,2,3,0.6877232483158353,0,False,True,Active
25576091,Inhibition of human MAO-B using p-tyramine as substrate incubated for 15 mins by Amplex red and horseradish peroxidase based fluorescence assay,CHEMBL5425546,nM,344.0,CHEMBL2039,nM,344.0,6.46344155742847,Cc1ccc(NC(=O)c2coc3ccc(O)cc3c2=O)cc1,295.29400000000004,3.0593200000000005,2,4,79.53999999999999,2,3,0.7611803226581407,0,True,True,Active
13845869,Inhibition of human MAO-B,CHEMBL241618,nM,344.0,CHEMBL2039,uM,0.344,6.46344155742847,Cn1c(=O)c2c(nc3n2CCCN3Cc2cccc(Cl)c2)n(C)c1=O,359.81700000000006,1.4973999999999996,0,7,65.06,2,3,0.6951965583942533,0,False,True,Active
13430321,Inhibition of human recombinant MAO-B expressed in insect cell microsomes using kynuramine as substrate assessed as formation of 4-hydroxyquinoline by fluorometric method,CHEMBL2420789,nM,344.0,CHEMBL2039,uM,0.344,6.46344155742847,Cc1ccc(/C=C/C(=O)c2cccc(Cl)c2)o1,246.693,4.137520000000002,0,2,30.21,3,2,0.6019277952187609,0,False,True,Active
19488008,Inhibition of recombinant human MAOB expressed in baculovirus infected BTI insect cells using p-tyramine as substrate preincubated for 30 mins followed by substrate addition and measured over 45 mins by horseradish peroxidase-Amplex Red-coupled fluorometric assay,CHEMBL4533073,nM,346.0,CHEMBL2039,uM,0.346,6.460923901207224,Cn1c(=O)c2c(nc3n2CCCN3Cc2ccc(F)c(Br)c2)n(C)c1=O,422.2580000000001,1.7455999999999996,0,7,65.06,2,3,0.6315459665642824,0,False,True,Active
12667426,Inhibition of recombinant human MAO-B using p-benzylamine substrate preincubated for 15 mins before substrate addition measured after 20 mins by fluorescence assay,CHEMBL2333926,nM,346.0,CHEMBL2039,uM,0.346,6.460923901207224,C#CCN(C)[C@H](C)Cc1ccc(OCCCCCCCCCCNc2c3c(nc4ccccc24)CCCC3)cc1,539.8080000000004,8.221300000000008,1,4,37.39,17,3,0.13848987138776633,2,False,False,Active
16490537,"Inhibition of recombinant human microsomal MAO-B expressed in baculovirus-infected insect cells using p-tyramine as substrate assessed as H2O2 production pretreated for 15 mins followed by addition of Amplex Red, horseradish peroxidase and substrate measured for 15 mins by fluorimetric method",CHEMBL3769793,nM,348.0,CHEMBL2039,nM,348.0,6.458420756053419,CC1Oc2ccccc2C2CC(c3ccccc3Cl)=NN2C1=O,326.783,3.798600000000003,0,3,41.9,1,2,0.7995818957662298,0,False,True,Active
15183066,Inhibition of human recombinant MAOB using kynuramine substrate assessed as reduction in MAO-generated 4-hydroxyquinoline level by fluorescence spectrophotometry,CHEMBL3402201,nM,348.0,CHEMBL2039,uM,0.348,6.458420756053419,Clc1ccc(OCCOc2ccc3c(c2)OCCO3)cc1,306.745,3.5690000000000017,0,4,36.92,5,2,0.7914237672209733,0,False,True,Active
7975409,Inhibition of human recombinant MAOB using kynuramine as substrate by fluorescence assay,CHEMBL1461072,nM,348.0,CHEMBL2039,uM,0.348,6.458420756053419,Cn1c(=O)c2c(nc(SCc3ccc(F)cc3)n2C)n(C)c1=O,334.3760000000001,1.4020999999999997,0,7,61.82,3,3,0.6795016252566334,0,False,True,Active
17961014,Inhibition of recombinant human MAO-B expressed in baculovirus infected BTI insect cells using kynuramine as substrate after 30 mins by fluorimetric method,CHEMBL4072860,nM,350.0,CHEMBL2039,uM,0.35,6.455931955649724,CN(CCCCCCOc1cc(O)c2c(=O)c3ccccc3sc2c1)Cc1ccccc1,447.60000000000014,6.1915000000000076,1,5,49.77,10,4,0.23253396682306826,1,False,False,Active
25577981,Inhibition of recombinant human MAO-B using kynuramine as substrate incubated for 20 mins by spectrophotometric assay,CHEMBL5401875,nM,350.0,CHEMBL2039,uM,0.35,6.455931955649724,O=C(c1cccc(Br)c1)c1sc2ccccc2c1O,333.2060000000001,4.600400000000003,1,3,37.3,2,3,0.6960680867274842,0,False,True,Active
15221114,Inhibition of human recombinant MAO-B expressed in Sf9 cells using 5-phenylacetaldehyde substrate assessed as hydrogen peroxide production after 1 hr by fluorescence assay,CHEMBL3415784,nM,350.0,CHEMBL2039,nM,350.0,6.455931955649724,C#CCN(C)CC(=C)c1cccc(COc2cccc(OC)c2)c1.O=C(O)C(=O)O,411.4540000000002,3.008000000000001,2,5,96.3,8,2,0.5091246628291147,0,False,True,Active
18340611,Inhibition of human MAOB incubated for 15 mins using p-tyramine substrate by Amplex red reagent based fluorescence assay,CHEMBL4167140,nM,350.0,CHEMBL2039,uM,0.35,6.455931955649724,Brc1ccc(COc2cccc(Br)c2)cc1,342.03,4.790600000000002,0,1,9.23,3,2,0.7793932431456695,0,False,True,Active
24422248,Inhibition of human recombinant MAO-B expressed in supersomes assessed as inhibition of 4-hydroxyquinoline formation using kynuramine as substrate by spectrofluorimetric analysis,CHEMBL5094348,nM,350.0,CHEMBL2039,uM,0.35,6.455931955649724,Cc1c(C)c2ccc(OCCCN(Cc3cccc(F)c3)C(C)C)cc2oc1=O,397.4900000000001,5.228440000000005,0,4,42.68,8,3,0.38563211290396054,1,False,False,Active
25014306,Inhibition of recombinant human MAO-B assessed as inhibition of 4-hydroxyquinoline formation using kynuramine as substrate incubated for 20 mins by fluorescence assay,CHEMBL5284279,nM,350.0,CHEMBL2039,uM,0.35,6.455931955649724,O=C1/C(=C(\O)c2cccc(Br)c2)Sc2ccccc21,333.206,4.664300000000002,1,3,37.3,1,2,0.6089231074972625,0,False,True,Active
12063872,Inhibition of human MAO-B expressed in baculovirus infected BTI-TN-5B1-4 cells using p-tyramine as substrate incubated for 15 mins prior to substrate addition measured for 15 mins by Amplex red assay,CHEMBL2151664,nM,350.7,CHEMBL2039,nM,350.7,6.455064234118497,C/C(=N/Nc1nc(-c2ccc(F)cc2)cs1)c1ccccc1,311.385,4.785300000000003,1,4,37.28,4,3,0.5556465625915036,0,False,True,Active
18360384,Inhibition of recombinant human MAO-B using kynuramine as substrate after 20 mins by fluorescence assay,CHEMBL4170390,nM,351.0,CHEMBL2039,uM,0.351,6.454692883534176,CC/C(C)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,290.348,3.916100000000003,1,6,80.42,5,2,0.5139130687079165,0,False,True,Active
18360424,Inhibition of recombinant human MAO-B using kynuramine as substrate after 20 mins by fluorescence assay,CHEMBL4165922,nM,355.0,CHEMBL2039,uM,0.355,6.449771646944906,CCCCC/C(CC)=N\Nc1nc(-c2cccc([N+](=O)[O-])c2)cs1,346.4560000000001,5.476500000000004,1,6,80.42,9,2,0.282157742569871,1,False,False,Active
13413323,Inhibition of human recombinant MAO-B using benzylamine hydrochloride as substrate assessed as H2O2 synthesis after 1 hr by fluorescence assay,CHEMBL2418210,nM,356.0,CHEMBL2039,nM,356.0,6.448550002027125,c1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1,295.4109999999999,4.348600000000003,0,4,29.020000000000003,2,3,0.7036004709372404,0,False,True,Active
13413322,Inhibition of human recombinant MAO-B using benzylamine hydrochloride as substrate assessed as H2O2 synthesis after 1 hr by fluorescence assay,CHEMBL2418213,nM,357.9,CHEMBL2039,nM,357.9,6.446238301609996,Clc1ccc(-c2nc3ccc(N4CCCCC4)nc3s2)cc1,329.856,5.002000000000003,0,4,29.020000000000003,2,3,0.6619973100916959,1,False,False,Active
